name,id,movie
Bece Canada Productions,11755,"I Love You, Beth Cooper"
Dimension Films,7405,Youth in Revolt
ITC Entertainment,1584,The Legend of the Lone Ranger
Cinema 77,1819,Blow Out
Dark Castle Entertainment,1786,Getaway
Signature Pictures,2982,Getaway
After Dark Films,3608,Getaway
Silver Reel,12075,Getaway
Saints LA,19719,Getaway
Bomar OOD,28176,Getaway
thefyzz,36109,Getaway
Dunulf Productions,68548,Getaway
Emmitt Productions Limited,68549,Getaway
ADF Acquisitions,68550,Getaway
Fox Searchlight Pictures,43,The Ice Storm
Good Machine,10565,The Ice Storm
Canal+ Droits Audiovisuels,53473,The Ice Storm
Castle Rock Entertainment,97,And So It Goes
Envision Entertainment,31832,And So It Goes
ASIG Productions,32245,And So It Goes
Touchstone Pictures,9195,Ed Wood
Mr. Mudd Production,2130,Labor Day
Indian Paintbrush,9350,Labor Day
Right of Way Films,32157,Labor Day
Columbia Pictures,5,Troop Beverly Hills
Weintraub Entertainment Group,6313,Troop Beverly Hills
Serendipity Point Films,805,Being Julia
Metro-Goldwyn-Mayer (MGM),8411,Nine 1/2 Weeks
Producers Sales Organization (PSO),11670,Nine 1/2 Weeks
Jonesfilm,22297,Nine 1/2 Weeks
Galactic Films,22298,Nine 1/2 Weeks
Triple Ajaxxx,22299,Nine 1/2 Weeks
Paramount Pictures,4,Dragonslayer
Walt Disney Productions,3166,Dragonslayer
Zephyr Films,16923,The Last Station
Egoli Tossell Film,44224,The Last Station
StudioCanal,694,RockNRolla
Dark Castle Entertainment,1786,RockNRolla
Toff Guy Films,2900,RockNRolla
Warner Bros.,6194,RockNRolla
Golden Harvest Company,2521,Megaforce
Northshore Investments Ltd.,16379,Megaforce
Castle Rock Entertainment,97,Hamlet
Turner Pictures (I),6189,Hamlet
Great Scott Productions Pty. Ltd.,2814,Mao's Last Dancer
Warner Bros.,6194,Midnight Special
Faliro House Productions,19246,Midnight Special
Tri-State Pictures,50914,Midnight Special
DreamWorks SKG,27,Anything Else
Granada Film Productions,247,Anything Else
Perdido Prod.,291,Anything Else
Canal+,5358,Anything Else
Archer Street Productions,1471,The Railway Man
Lionsgate,1632,The Railway Man
Pictures in Paradise,3207,The Railway Man
Silver Reel,12075,The Railway Man
Latitude Media,15577,The Railway Man
Thai Occidental Productions,15578,The Railway Man
Les Films du Losange,223,The White Ribbon
Wega Film,224,The White Ribbon
Lucky Red,779,The White Ribbon
X-Filme Creative Pool,1972,The White Ribbon
[],[],Restoration
New Century Entertainment Corporation,10165,The Wraith
Alliance Entertainment,10166,The Wraith
Turbo Productions,59346,The Wraith
Central-Europa Film,2195,I Come with the Rain
Canal+,5358,I Come with the Rain
TF1 International,7799,I Come with the Rain
Morena Films,10031,I Come with the Rain
Lumiere,11444,I Come with the Rain
LeBrocquy Fraser Productions,21605,I Come with the Rain
Better Wide,21606,I Come with the Rain
Castle Rock Entertainment,97,Salton Sea
Darkwoods Productions,3982,Salton Sea
Exclusive Media Group,11448,Metallica: Through the Never
Picturehouse Entertainment,11486,Metallica: Through the Never
Senator Entertainment Co,3319,The Informers
Egoli Tossell Film AG,2254,Carlos
Canal+,5358,Carlos
Arte France,6111,Carlos
Films en Stock,11394,Carlos
Columbia Pictures,5,Little Women
Filmax,3631,One Man's Hero
Silver Lion Films,11601,One Man's Hero
Televisa S.A. de C.V.,55465,One Man's Hero
Arco Films S.L,55776,One Man's Hero
Hool/Macdonald Productions,55777,One Man's Hero
Producciones San Patricia,55778,One Man's Hero
Dead Films,2482,Day of the Dead
Laurel Entertainment,2483,Day of the Dead
Toei,5822,Day of the Dead
Patriot Pictures,2373,I Am Wrath
Vallelonga Productions,3084,I Am Wrath
Vengeance is Mine Productions,73316,I Am Wrath
Hannibal Classics,76777,I Am Wrath
Onyx Films,2203,Renaissance
Backup Films,5381,Renaissance
France2 Cinéma,7089,Renaissance
Centre National de la Cinématographie (CNC),18367,Renaissance
Famous Films (II),3418,Red Sonja
Metro-Goldwyn-Mayer (MGM),8411,Red Sonja
Dino De Laurentiis Company,10308,Red Sonja
The Weinstein Company,308,Hoodwinked!
Kanbar Entertainment,7580,Hoodwinked!
Blue Yonder Films,49126,Hoodwinked!
First Generation Films,4908,Red Lights
Antena 3 Films,6538,Red Lights
Televisió de Catalunya TV3,6778,Red Lights
Canal+ España,9335,Red Lights
Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),9974,Red Lights
Millennium Films,10254,Red Lights
Nostromo Pictures,11068,Red Lights
Generalitat de Catalunya - Institut Català de les Indústries Culturals (ICIC),16055,Red Lights
Cindy Cowan Entertainment,22862,Red Lights
La Sexta,22863,Red Lights
Attitude Pinículas y Films A.I.E.,58260,Red Lights
Columbia Pictures,5,Superbad
Apatow Productions,10105,Superbad
Lions Gate Films,35,Madea Goes to Jail
"Tyler Perry Company, The",3096,Madea Goes to Jail
Copperheart Entertainment,5106,Wolves
Entertainment One,8147,Wolves
Dark Hero Studios,49925,Wolves
Summit Entertainment,491,Step Up 2: The Streets
Offspring Entertainment,2378,Step Up 2: The Streets
Touchstone Pictures,9195,Step Up 2: The Streets
Twentieth Century Fox Film Corporation,306,Aliens
SLM Production Group,396,Aliens
Brandywine Productions,19747,Aliens
Lions Gate Films,35,Hotel Rwanda
United Artists,60,Hotel Rwanda
Industrial Development Corporation of South Africa,564,Hotel Rwanda
Endgame Entertainment,1205,Hotel Rwanda
Miracle Pictures,2760,Hotel Rwanda
Sixth Sense Productions,7495,Hotel Rwanda
Mikado Film,11912,Hotel Rwanda
Inside Track Films,19834,Hotel Rwanda
Twentieth Century Fox Film Corporation,306,Hitman
Dune Entertainment,444,Hitman
Anka Film,867,Hitman
EuropaCorp,6896,Hitman
Daybreak Productions,11746,Hitman
Prime Universe Productions,11747,Hitman
Fox Searchlight Pictures,43,Black Nativity
Malvern Pictures,85720,Black Nativity
Grindstone Entertainment Group,3604,The Prince
Emmett/Furla Films,10405,The Prince
Oasis Films,33831,The Prince
Aperture Entertainment,33832,The Prince
[],[],City of Ghosts
Cruise/Wagner Productions,44,The Others
Canal Plus,104,The Others
Sogecine,692,The Others
Las Producciones del Escorpion,778,The Others
Lucky Red,779,The Others
Dimension Films,7405,The Others
Miramax,53009,The Others
Warner Bros.,6194,My Fair Lady
Columbia Pictures Corporation,441,I Know What You Did Last Summer
Mandalay Entertainment,1236,I Know What You Did Last Summer
Summer Knowledge LLC,1464,I Know What You Did Last Summer
Twentieth Century Fox Film Corporation,306,Let's Be Cops
WideAwake,28787,Let's Be Cops
Genre Films,28788,Let's Be Cops
Fox Searchlight Pictures,43,Sideways
Michael London Productions,1187,Sideways
Sideways Productions Inc.,12157,Sideways
Broken Lizard Industries,2773,Beerfest
Walt Disney Pictures,2,"McFarland, USA"
Mayhem Pictures,22881,"McFarland, USA"
Compass International Pictures,14323,Halloween
Falcon International Productions,22814,Halloween
Jim Henson Pictures,6255,Good Boy!
Metro-Goldwyn-Mayer (MGM),8411,Good Boy!
Universal,6292,The Best Man Holiday
Universal Pictures,33,Smokin' Aces
StudioCanal,694,Smokin' Aces
Relativity Media,7295,Smokin' Aces
Scion Films,7419,Smokin' Aces
Working Title Films,10163,Smokin' Aces
Lionsgate,1632,Saw: The Final Chapter
Twisted Pictures,2061,Saw: The Final Chapter
Serendipity Productions,6680,Saw: The Final Chapter
Miramax Films,14,40 Days and 40 Nights
Universal Pictures,33,40 Days and 40 Nights
Working Title Films,10163,40 Days and 40 Nights
Paramount Pictures,4,A Night at the Roxbury
SNL Studios,2822,A Night at the Roxbury
CBS Films,5490,Beastly
Mel's Cite du Cinema,54502,Beastly
Storefront Films,60600,Beastly
Fox Searchlight Pictures,43,The Hills Have Eyes
Dune Entertainment,444,The Hills Have Eyes
Major Studio Partners,445,The Hills Have Eyes
Craven-Maddalena Films,1600,The Hills Have Eyes
Paramount Pictures,4,Dickie Roberts: Former Child Star
Happy Madison Productions,2608,Dickie Roberts: Former Child Star
Brownstone Productions,12365,Pitch Perfect
Tollin/Robbins Productions,2184,Summer Catch
Warner Bros.,6194,Summer Catch
Paramount Pictures,4,A Simple Plan
Dimension Films,7405,They
Focus Features,10146,They
Good Machine,10565,They
Radar Pictures,14718,They
Parallel Pictures,18575,Larry the Cable Guy: Health Inspector
Columbia Pictures,5,The Adventures of Elmo in Grouchland
Children's Television Workshop,5061,The Adventures of Elmo in Grouchland
Jim Henson Pictures,6255,The Adventures of Elmo in Grouchland
Nu Image Films,925,Brooklyn's Finest
Langley Productions,2435,Brooklyn's Finest
Thunder Road Productions,4654,Brooklyn's Finest
Fuqua Films,8151,Brooklyn's Finest
Millennium Films,10254,Brooklyn's Finest
Allied Artists Pictures,4928,55 Days at Peking
Samuel Bronston Productions,10253,55 Days at Peking
TriStar Pictures,559,Evil Dead
Ghost House Pictures,768,Evil Dead
FilmDistrict,7263,Evil Dead
Fox Searchlight Pictures,43,My Life in Ruins
26 Films,2157,My Life in Ruins
Universal Pictures,33,American Dreamz
Depth of Field,1473,American Dreamz
Cannon Films,4110,Superman IV: The Quest for Peace
Warner Bros.,6194,Superman IV: The Quest for Peace
London-Cannon Films,6231,Superman IV: The Quest for Peace
Golan-Globus Productions,13549,Superman IV: The Quest for Peace
MTV Films,746,How She Move
Téléfilm Canada,806,How She Move
Celluloid Dreams,860,How She Move
Astral Media,2743,How She Move
Canadian Film or Video Production Tax Credit (CPTC),8582,How She Move
Corus Entertainment,11550,How She Move
Movie Central Network,11551,How She Move
Chum Television,11569,How She Move
Ontario Media Development Corporation (OMDC),11576,How She Move
"Movie Network, The (TMN)",11635,How She Move
Shaw Rocket Fund,12116,How She Move
Canadian Television Fund,20170,How She Move
Harold Greenberg Fund,22208,How She Move
Sienna Films,23486,How She Move
Ontario Film and Television Tax Credit (OFTTC),54606,How She Move
Canada Television and Cable Production Fund License Program (CTCPF),57498,How She Move
International Production Company,1507,Running Scared
True Grit Productions,2227,Running Scared
Zero Gravity Management,5357,Running Scared
Pierce/Williams Entertainment,18621,Running Scared
Dean River Productions,3915,Bobby Jones: Stroke of Genius
Bobby Jones Films LLC,11144,Bobby Jones: Stroke of Genius
LIFE(n),11145,Bobby Jones: Stroke of Genius
McDongall Films,11146,Bobby Jones: Stroke of Genius
HandMade Films,20076,Shanghai Surprise
"Vista Organisation, The",94714,Shanghai Surprise
Michael London Productions,1187,The Illusionist
Stillking Films,11345,The Illusionist
Bob Yari Productions,12260,The Illusionist
Bull's Eye Entertainment,25432,The Illusionist
Contagious Entertainment,52740,The Illusionist
Revolution Sun Studios,76043,The Illusionist
American Filmworks,8310,Roar
Jerry Bruckheimer Films,130,Veronica Guerin
Touchstone Pictures,9195,Veronica Guerin
Universal Pictures,33,Southland Tales
Destination Films,769,Southland Tales
Persistent Entertainment,810,Southland Tales
Wild Bunch,856,Southland Tales
Cherry Road Films LLC,1700,Southland Tales
MHF Zweite Academy Film,8848,Southland Tales
Darko Entertainment,12622,Southland Tales
Academy Films,54030,Southland Tales
Eden Roc Productions,87783,Southland Tales
Futurikon,2613,Dragon Hunters
Twentieth Century Fox Film Corporation,306,Damnation Alley
StudioCanal,694,The Apparition
Dark Castle Entertainment,1786,The Apparition
Warner Bros.,6194,The Apparition
Studio Babelsberg Motion Pictures,37826,The Apparition
Columbia Pictures,5,My Girl
Imagine Entertainment,23,My Girl
River Road Entertainment,1246,Fur: An Imaginary Portrait of Diane Arbus
Edward R. Pressman Film,6455,Fur: An Imaginary Portrait of Diane Arbus
Iron Film,36650,Fur: An Imaginary Portrait of Diane Arbus
Twentieth Century Fox Film Corporation,306,Wall Street
Columbia Pictures Corporation,441,Sense and Sensibility
Mirage Enterprises,932,Sense and Sensibility
Ecosse Films,1267,Becoming Jane
2 Entertain,2689,Becoming Jane
Bueprint Pictures,6342,Becoming Jane
Morgan Creek Productions,10210,Sydney White
Clifford Werber Productions,46051,Sydney White
SW7D Productions,46052,Sydney White
DreamWorks SKG,27,House of Sand and Fog
Cobalt Media Group,18619,House of Sand and Fog
Bisgrove Entertainment,59951,House of Sand and Fog
Touchstone Pictures,9195,Dead Poets Society
Silver Screen Partners IV,10282,Dead Poets Society
New Line Cinema,12,Dumb and Dumber
Motion Picture Corporation of America (MPCA),11061,Dumb and Dumber
Castle Rock Entertainment,97,When Harry Met Sally...
Nelson Entertainment,365,When Harry Met Sally...
Twentieth Century Fox Film Corporation,306,The Verdict
New Line Cinema,12,The Texas Chainsaw Massacre: The Beginning
Next Entertainment,1633,The Texas Chainsaw Massacre: The Beginning
Platinum Dunes,2481,The Texas Chainsaw Massacre: The Beginning
Vortex/Henkel/Hooper,23653,The Texas Chainsaw Massacre: The Beginning
Texas Chainsaw Productions,56620,The Texas Chainsaw Massacre: The Beginning
DreamWorks SKG,27,Road Trip
The Montecito Picture Company,2364,Road Trip
Paramount Pictures,4,Varsity Blues
MTV Films,746,Varsity Blues
France 3 Cinéma,591,The Artist
La Petite Reine,1992,The Artist
Studio 37,2577,The Artist
uFilm,8676,The Artist
Jouror Productions,12391,The Artist
La Classe Américaine,50630,The Artist
JD Prod,71510,The Artist
Rogue Pictures,134,The Unborn
Phantom Four,423,The Unborn
Platinum Dunes,2481,The Unborn
Relativity Media,7295,The Unborn
Scott Rudin Productions,258,Moonrise Kingdom
Indian Paintbrush,9350,Moonrise Kingdom
Focus Features,10146,Moonrise Kingdom
American Empirical Pictures,23449,Moonrise Kingdom
Moonrise,25626,Moonrise Kingdom
Focus Features,10146,The Young Messiah
Columbia Pictures,5,The Master of Disguise
Revolution Studios,497,The Master of Disguise
Happy Madison Productions,2608,The Master of Disguise
Estudios Picasso,2029,Pan's Labyrinth
Esperanto Filmoj,7470,Pan's Labyrinth
Tequila Gang,11628,Pan's Labyrinth
Village Roadshow Pictures,79,See Spot Run
NPV Entertainment,172,See Spot Run
Robert Simonds Productions,3929,See Spot Run
Warner Bros.,6194,See Spot Run
Spot Pictures,76292,See Spot Run
Columbia Pictures,5,Baby Boy
New Deal Productions,1947,Baby Boy
Vertigo Entertainment,829,The Roommate
Screen Gems,3287,The Roommate
Columbia Pictures,5,Joe Dirt
Happy Madison Productions,2608,Joe Dirt
Stone Group Pictures,3470,Double Impact
Universal Pictures,33,Hot Fuzz
Big Talk Productions,443,Hot Fuzz
StudioCanal,694,Hot Fuzz
GAGA,3656,Hot Fuzz
Working Title Films,10163,Hot Fuzz
New Line Cinema,12,The Women
[],[],Madison
The Weinstein Company,308,Vicky Cristina Barcelona
Gravier Productions,1824,Vicky Cristina Barcelona
Antena 3 Films,6538,Vicky Cristina Barcelona
Televisió de Catalunya (TV3),8530,Vicky Cristina Barcelona
Antena 3 Televisión,11737,Vicky Cristina Barcelona
Mediapro,12010,Vicky Cristina Barcelona
Danmarks Radio (DR),119,Arn: The Knight Templar
Telepool,823,Arn: The Knight Templar
AMC Pictures,2800,Arn: The Knight Templar
TV4 Sweden,2802,Arn: The Knight Templar
SF Norge,2888,Arn: The Knight Templar
Molinare Studios,4250,Arn: The Knight Templar
Yleisradio (YLE),5975,Arn: The Knight Templar
Svensk Filmindustri (SF),6181,Arn: The Knight Templar
Juonifilmi,9375,Arn: The Knight Templar
TV2 Norge,11682,Arn: The Knight Templar
Film i Väst,17513,Arn: The Knight Templar
Soundchef Studios,18843,Arn: The Knight Templar
Arion Communications Ltd.,22675,Arn: The Knight Templar
Dagsljus Filmequipment,22676,Arn: The Knight Templar
Sheba Films,24991,Arn: The Knight Templar
Sandline Production,24992,Arn: The Knight Templar
Europa Film Sound Production,24993,Arn: The Knight Templar
Punch 21 Productions,13158,Boys and Girls
Pandora Filmproduktion,254,White Oleander
John Wells Productions,1512,White Oleander
Gaylord Films,5367,White Oleander
Warner Bros.,6194,White Oleander
Oleandor Productions,12426,White Oleander
Dune Entertainment,444,Jennifer's Body
Fox Atomic,2890,Jennifer's Body
Code Entertainment,14589,Drowning Mona
Neverland Films,37498,Drowning Mona
Orion Pictures,41,Radio Days
Summit Entertainment,491,Remember Me
Golden Mean,1867,How to Deal
Focus Features,10146,How to Deal
Radar Pictures,14718,How to Deal
Weintraub Entertainment Group,6313,My Stepmother is an Alien
The Catalina Production Group,6314,My Stepmother is an Alien
TriStar Pictures,559,Philadelphia
Clinica Estetico,1274,Philadelphia
Columbia Pictures,5,The Thirteenth Floor
Centropolis Film Productions,620,The Thirteenth Floor
Cookout Productions,3494,The Cookout
